id,idx,category_id
98464044-21bc-11ea-a13a-137349068a90,2,372
984643a0-21bc-11ea-a13a-137349068a90,1,371
98465534-21bc-11ea-a13a-137349068a90,1,103
98465fac-21bc-11ea-a13a-137349068a90,1,111
98465fac-21bc-11ea-a13a-137349068a90,2,111
98465fac-21bc-11ea-a13a-137349068a90,3,111
98466326-21bc-11ea-a13a-137349068a90,1,2
98466326-21bc-11ea-a13a-137349068a90,2,2
98466326-21bc-11ea-a13a-137349068a90,3,2
984666aa-21bc-11ea-a13a-137349068a90,1,317
98467514-21bc-11ea-a13a-137349068a90,1,310
98467988-21bc-11ea-a13a-137349068a90,1,71
98467988-21bc-11ea-a13a-137349068a90,2,71
98467988-21bc-11ea-a13a-137349068a90,3,71
98467988-21bc-11ea-a13a-137349068a90,4,71
98467988-21bc-11ea-a13a-137349068a90,5,71
98467988-21bc-11ea-a13a-137349068a90,6,71
9846881a-21bc-11ea-a13a-137349068a90,1,256
9846881a-21bc-11ea-a13a-137349068a90,2,256
98468b94-21bc-11ea-a13a-137349068a90,1,10
9846a034-21bc-11ea-a13a-137349068a90,1,96
9846a034-21bc-11ea-a13a-137349068a90,2,96
9846a034-21bc-11ea-a13a-137349068a90,3,96
9846a034-21bc-11ea-a13a-137349068a90,4,96
9846a3b8-21bc-11ea-a13a-137349068a90,1,380
9846a9ee-21bc-11ea-a13a-137349068a90,1,14
9846ad0e-21bc-11ea-a13a-137349068a90,1,372
9846b06a-21bc-11ea-a13a-137349068a90,1,376
9846c1ea-21bc-11ea-a13a-137349068a90,1,317
9846c9a6-21bc-11ea-a13a-137349068a90,1,70
9846c9a6-21bc-11ea-a13a-137349068a90,2,70
9846cd66-21bc-11ea-a13a-137349068a90,1,374
9846d112-21bc-11ea-a13a-137349068a90,1,91
9846dc3e-21bc-11ea-a13a-137349068a90,1,147
9846f322-21bc-11ea-a13a-137349068a90,1,371
9846fb9c-21bc-11ea-a13a-137349068a90,1,372
98470dee-21bc-11ea-a13a-137349068a90,1,317
984715a0-21bc-11ea-a13a-137349068a90,1,372
9847245a-21bc-11ea-a13a-137349068a90,1,3
98473314-21bc-11ea-a13a-137349068a90,1,372
98473314-21bc-11ea-a13a-137349068a90,2,372
98473314-21bc-11ea-a13a-137349068a90,3,372
98475074-21bc-11ea-a13a-137349068a90,1,111
98476bae-21bc-11ea-a13a-137349068a90,1,372
98476bae-21bc-11ea-a13a-137349068a90,2,372
98477680-21bc-11ea-a13a-137349068a90,1,10
984781ac-21bc-11ea-a13a-137349068a90,1,110
98478558-21bc-11ea-a13a-137349068a90,1,256
98478558-21bc-11ea-a13a-137349068a90,2,256
98478558-21bc-11ea-a13a-137349068a90,3,256
984788fa-21bc-11ea-a13a-137349068a90,1,112
98479bec-21bc-11ea-a13a-137349068a90,1,565
9847afc4-21bc-11ea-a13a-137349068a90,1,112
9847b3ca-21bc-11ea-a13a-137349068a90,1,372
9847bc12-21bc-11ea-a13a-137349068a90,1,375
9847bfaa-21bc-11ea-a13a-137349068a90,1,375
9847c716-21bc-11ea-a13a-137349068a90,1,372
9847e688-21bc-11ea-a13a-137349068a90,1,372
9847ea48-21bc-11ea-a13a-137349068a90,1,112
9847ea48-21bc-11ea-a13a-137349068a90,2,112
9847ee08-21bc-11ea-a13a-137349068a90,1,372
9847ee08-21bc-11ea-a13a-137349068a90,2,372
9847f920-21bc-11ea-a13a-137349068a90,1,374
98480118-21bc-11ea-a13a-137349068a90,1,374
98481cde-21bc-11ea-a13a-137349068a90,1,372
9848382c-21bc-11ea-a13a-137349068a90,1,374
98483f20-21bc-11ea-a13a-137349068a90,1,372
98485000-21bc-11ea-a13a-137349068a90,1,380
984866d0-21bc-11ea-a13a-137349068a90,1,90
98486a04-21bc-11ea-a13a-137349068a90,1,145
98488430-21bc-11ea-a13a-137349068a90,1,91
98488e08-21bc-11ea-a13a-137349068a90,1,96
9848948e-21bc-11ea-a13a-137349068a90,1,90
984897c2-21bc-11ea-a13a-137349068a90,1,147
9848a29e-21bc-11ea-a13a-137349068a90,1,71
9848a29e-21bc-11ea-a13a-137349068a90,2,71
9848ac8a-21bc-11ea-a13a-137349068a90,1,317
9848afdc-21bc-11ea-a13a-137349068a90,1,372
9848b32e-21bc-11ea-a13a-137349068a90,1,96
9848b32e-21bc-11ea-a13a-137349068a90,2,96
9848b32e-21bc-11ea-a13a-137349068a90,3,96
9848b32e-21bc-11ea-a13a-137349068a90,4,96
9848b32e-21bc-11ea-a13a-137349068a90,5,96
9848bd2e-21bc-11ea-a13a-137349068a90,1,96
9848bd2e-21bc-11ea-a13a-137349068a90,2,96
9848bd2e-21bc-11ea-a13a-137349068a90,3,96
9848bd2e-21bc-11ea-a13a-137349068a90,4,96
9848bd2e-21bc-11ea-a13a-137349068a90,5,96
9848bd2e-21bc-11ea-a13a-137349068a90,6,96
9848bd2e-21bc-11ea-a13a-137349068a90,7,96
9848bd2e-21bc-11ea-a13a-137349068a90,8,96
9848bd2e-21bc-11ea-a13a-137349068a90,9,96
9848c422-21bc-11ea-a13a-137349068a90,1,96
9848c422-21bc-11ea-a13a-137349068a90,2,96
9848c422-21bc-11ea-a13a-137349068a90,3,96
9848c422-21bc-11ea-a13a-137349068a90,4,96
9848c422-21bc-11ea-a13a-137349068a90,5,96
9848c422-21bc-11ea-a13a-137349068a90,6,96
9848c422-21bc-11ea-a13a-137349068a90,7,96
9848c422-21bc-11ea-a13a-137349068a90,8,96
9848c422-21bc-11ea-a13a-137349068a90,9,96
9848c422-21bc-11ea-a13a-137349068a90,10,96
9848c422-21bc-11ea-a13a-137349068a90,11,96
9848d106-21bc-11ea-a13a-137349068a90,1,90
9848d106-21bc-11ea-a13a-137349068a90,2,90
9848d106-21bc-11ea-a13a-137349068a90,3,90
9848d106-21bc-11ea-a13a-137349068a90,4,90
9848d106-21bc-11ea-a13a-137349068a90,5,90
9848daca-21bc-11ea-a13a-137349068a90,1,115
9848ddf4-21bc-11ea-a13a-137349068a90,1,375
9848ec68-21bc-11ea-a13a-137349068a90,1,90
9848ec68-21bc-11ea-a13a-137349068a90,2,90
9848f62c-21bc-11ea-a13a-137349068a90,1,110
9848f956-21bc-11ea-a13a-137349068a90,1,0
9848fc9e-21bc-11ea-a13a-137349068a90,1,317
98490a18-21bc-11ea-a13a-137349068a90,1,372
98491468-21bc-11ea-a13a-137349068a90,1,372
9849395c-21bc-11ea-a13a-137349068a90,1,96
9849395c-21bc-11ea-a13a-137349068a90,2,96
9849395c-21bc-11ea-a13a-137349068a90,3,96
9849395c-21bc-11ea-a13a-137349068a90,4,96
98493d1c-21bc-11ea-a13a-137349068a90,1,374
98493d1c-21bc-11ea-a13a-137349068a90,2,374
98494096-21bc-11ea-a13a-137349068a90,1,3
98494e4c-21bc-11ea-a13a-137349068a90,1,240
984951c6-21bc-11ea-a13a-137349068a90,1,376
98495c0c-21bc-11ea-a13a-137349068a90,1,376
9849633c-21bc-11ea-a13a-137349068a90,1,71
9849633c-21bc-11ea-a13a-137349068a90,2,71
984966a2-21bc-11ea-a13a-137349068a90,1,375
98496a08-21bc-11ea-a13a-137349068a90,1,310
9849712e-21bc-11ea-a13a-137349068a90,1,0
984980e2-21bc-11ea-a13a-137349068a90,1,15
984987a4-21bc-11ea-a13a-137349068a90,1,310
984987a4-21bc-11ea-a13a-137349068a90,2,310
98498d9e-21bc-11ea-a13a-137349068a90,1,568
984993f2-21bc-11ea-a13a-137349068a90,1,177
9849973a-21bc-11ea-a13a-137349068a90,1,384
9849973a-21bc-11ea-a13a-137349068a90,2,384
9849a798-21bc-11ea-a13a-137349068a90,1,372
9849a798-21bc-11ea-a13a-137349068a90,2,372
9849c7d2-21bc-11ea-a13a-137349068a90,1,96
9849cf5c-21bc-11ea-a13a-137349068a90,1,10
9849d664-21bc-11ea-a13a-137349068a90,1,90
9849d98e-21bc-11ea-a13a-137349068a90,1,245
9849efa0-21bc-11ea-a13a-137349068a90,1,3
9849f2ac-21bc-11ea-a13a-137349068a90,1,111
9849fc7a-21bc-11ea-a13a-137349068a90,1,384
984a05d0-21bc-11ea-a13a-137349068a90,1,317
984a128c-21bc-11ea-a13a-137349068a90,1,372
984a1598-21bc-11ea-a13a-137349068a90,1,74
984a351e-21bc-11ea-a13a-137349068a90,1,91
984a38b6-21bc-11ea-a13a-137349068a90,1,24
984a4824-21bc-11ea-a13a-137349068a90,1,240
984a51ac-21bc-11ea-a13a-137349068a90,1,96
984a61c4-21bc-11ea-a13a-137349068a90,1,380
984a67e6-21bc-11ea-a13a-137349068a90,1,97
984a71c8-21bc-11ea-a13a-137349068a90,1,145
984a74fc-21bc-11ea-a13a-137349068a90,1,375
984a8b86-21bc-11ea-a13a-137349068a90,1,110
984a8e92-21bc-11ea-a13a-137349068a90,1,6
984a9874-21bc-11ea-a13a-137349068a90,1,72
984a9874-21bc-11ea-a13a-137349068a90,2,72
984a9bb2-21bc-11ea-a13a-137349068a90,1,10
984aa22e-21bc-11ea-a13a-137349068a90,1,378
984aa86e-21bc-11ea-a13a-137349068a90,1,96
984aaba2-21bc-11ea-a13a-137349068a90,1,375
984ab1f6-21bc-11ea-a13a-137349068a90,1,70
984ab1f6-21bc-11ea-a13a-137349068a90,2,70
984ab1f6-21bc-11ea-a13a-137349068a90,3,70
984ab1f6-21bc-11ea-a13a-137349068a90,4,70
984ab552-21bc-11ea-a13a-137349068a90,1,372
984ac240-21bc-11ea-a13a-137349068a90,1,10
984ad942-21bc-11ea-a13a-137349068a90,1,374
984af634-21bc-11ea-a13a-137349068a90,1,384
984afdb4-21bc-11ea-a13a-137349068a90,1,317
984b0160-21bc-11ea-a13a-137349068a90,1,374
984b04ee-21bc-11ea-a13a-137349068a90,1,115
984b0fd4-21bc-11ea-a13a-137349068a90,1,96
984b1b28-21bc-11ea-a13a-137349068a90,1,3
984b1ede-21bc-11ea-a13a-137349068a90,1,50
984b29f6-21bc-11ea-a13a-137349068a90,1,379
984b2dac-21bc-11ea-a13a-137349068a90,1,2
984b2dac-21bc-11ea-a13a-137349068a90,2,2
984b2dac-21bc-11ea-a13a-137349068a90,3,2
984b2dac-21bc-11ea-a13a-137349068a90,4,2
984b2dac-21bc-11ea-a13a-137349068a90,5,2
984b2dac-21bc-11ea-a13a-137349068a90,6,2
984b40ee-21bc-11ea-a13a-137349068a90,1,24
984b4882-21bc-11ea-a13a-137349068a90,1,372
984b4882-21bc-11ea-a13a-137349068a90,2,372
984b4c2e-21bc-11ea-a13a-137349068a90,1,10
984b5386-21bc-11ea-a13a-137349068a90,1,372
984b7096-21bc-11ea-a13a-137349068a90,1,242
984b87e8-21bc-11ea-a13a-137349068a90,1,111
984b9e4a-21bc-11ea-a13a-137349068a90,1,374
984bb90c-21bc-11ea-a13a-137349068a90,1,380
984bbc9a-21bc-11ea-a13a-137349068a90,1,372
984bbc9a-21bc-11ea-a13a-137349068a90,2,372
984bdce8-21bc-11ea-a13a-137349068a90,1,111
984be134-21bc-11ea-a13a-137349068a90,1,372
984be7ce-21bc-11ea-a13a-137349068a90,1,376
984bee68-21bc-11ea-a13a-137349068a90,1,96
984bee68-21bc-11ea-a13a-137349068a90,2,96
984bee68-21bc-11ea-a13a-137349068a90,3,96
984bee68-21bc-11ea-a13a-137349068a90,4,96
984bee68-21bc-11ea-a13a-137349068a90,5,96
984c02d6-21bc-11ea-a13a-137349068a90,1,2
984c02d6-21bc-11ea-a13a-137349068a90,2,2
984c0d4e-21bc-11ea-a13a-137349068a90,1,372
984c0d4e-21bc-11ea-a13a-137349068a90,2,372
984c142e-21bc-11ea-a13a-137349068a90,1,374
984c1ae6-21bc-11ea-a13a-137349068a90,1,240
984c25ea-21bc-11ea-a13a-137349068a90,1,318
984c3fd0-21bc-11ea-a13a-137349068a90,1,111
984c3fd0-21bc-11ea-a13a-137349068a90,2,111
984c3fd0-21bc-11ea-a13a-137349068a90,3,111
984c3fd0-21bc-11ea-a13a-137349068a90,4,111
984c3fd0-21bc-11ea-a13a-137349068a90,5,111
984c4700-21bc-11ea-a13a-137349068a90,1,315
984c4700-21bc-11ea-a13a-137349068a90,2,315
984c4d54-21bc-11ea-a13a-137349068a90,1,372
984c5b64-21bc-11ea-a13a-137349068a90,1,374
984c655a-21bc-11ea-a13a-137349068a90,1,96
984c655a-21bc-11ea-a13a-137349068a90,2,96
984c725c-21bc-11ea-a13a-137349068a90,1,317
984c8288-21bc-11ea-a13a-137349068a90,1,70
984c8288-21bc-11ea-a13a-137349068a90,2,70
984c8288-21bc-11ea-a13a-137349068a90,3,70
984c8e72-21bc-11ea-a13a-137349068a90,1,371
984c91ec-21bc-11ea-a13a-137349068a90,1,3
984c98f4-21bc-11ea-a13a-137349068a90,1,372
984cb00a-21bc-11ea-a13a-137349068a90,1,318
984cbf8c-21bc-11ea-a13a-137349068a90,1,24
984cc32e-21bc-11ea-a13a-137349068a90,1,372
984cc32e-21bc-11ea-a13a-137349068a90,2,372
984cc770-21bc-11ea-a13a-137349068a90,1,372
984ccea0-21bc-11ea-a13a-137349068a90,1,8
984ccea0-21bc-11ea-a13a-137349068a90,2,8
984ce106-21bc-11ea-a13a-137349068a90,1,2
984ce106-21bc-11ea-a13a-137349068a90,2,2
984ce502-21bc-11ea-a13a-137349068a90,1,317
984ce8ae-21bc-11ea-a13a-137349068a90,1,26
984cfaec-21bc-11ea-a13a-137349068a90,1,90
984cfaec-21bc-11ea-a13a-137349068a90,2,90
984cfaec-21bc-11ea-a13a-137349068a90,3,90
984cfaec-21bc-11ea-a13a-137349068a90,4,90
984cfaec-21bc-11ea-a13a-137349068a90,5,90
984cfaec-21bc-11ea-a13a-137349068a90,6,90
984cfaec-21bc-11ea-a13a-137349068a90,7,90
984cfaec-21bc-11ea-a13a-137349068a90,8,90
984d09c4-21bc-11ea-a13a-137349068a90,1,374
984d0d66-21bc-11ea-a13a-137349068a90,1,256
984d0d66-21bc-11ea-a13a-137349068a90,2,256
984d0d66-21bc-11ea-a13a-137349068a90,3,256
984d0d66-21bc-11ea-a13a-137349068a90,4,256
984d1108-21bc-11ea-a13a-137349068a90,1,372
984d3638-21bc-11ea-a13a-137349068a90,1,96
984d3638-21bc-11ea-a13a-137349068a90,2,96
984d3d86-21bc-11ea-a13a-137349068a90,1,99
984d4c40-21bc-11ea-a13a-137349068a90,1,374
984d5794-21bc-11ea-a13a-137349068a90,1,374
984d5794-21bc-11ea-a13a-137349068a90,2,374
984d5794-21bc-11ea-a13a-137349068a90,3,374
984d5794-21bc-11ea-a13a-137349068a90,4,374
984d69d2-21bc-11ea-a13a-137349068a90,1,374
984d8020-21bc-11ea-a13a-137349068a90,1,315
984d83cc-21bc-11ea-a13a-137349068a90,1,96
984d925e-21bc-11ea-a13a-137349068a90,1,3
984d960a-21bc-11ea-a13a-137349068a90,1,378
984da0e6-21bc-11ea-a13a-137349068a90,1,10
984da49c-21bc-11ea-a13a-137349068a90,1,259
984dd002-21bc-11ea-a13a-137349068a90,1,115
984dd002-21bc-11ea-a13a-137349068a90,2,115
984ded62-21bc-11ea-a13a-137349068a90,1,10
984df53c-21bc-11ea-a13a-137349068a90,1,90
984e320e-21bc-11ea-a13a-137349068a90,1,3
984e320e-21bc-11ea-a13a-137349068a90,2,3
984e3614-21bc-11ea-a13a-137349068a90,1,372
984e3d4e-21bc-11ea-a13a-137349068a90,1,374
984e3d4e-21bc-11ea-a13a-137349068a90,2,374
984e44b0-21bc-11ea-a13a-137349068a90,1,111
984e65d0-21bc-11ea-a13a-137349068a90,1,371
984e7e8a-21bc-11ea-a13a-137349068a90,1,317
984e8646-21bc-11ea-a13a-137349068a90,1,372
984e8646-21bc-11ea-a13a-137349068a90,2,372
984e8646-21bc-11ea-a13a-137349068a90,3,372
984e89de-21bc-11ea-a13a-137349068a90,1,96
984e9140-21bc-11ea-a13a-137349068a90,1,10
984e9898-21bc-11ea-a13a-137349068a90,1,2
984e9898-21bc-11ea-a13a-137349068a90,2,2
984e9898-21bc-11ea-a13a-137349068a90,3,2
984e9898-21bc-11ea-a13a-137349068a90,4,2
984ea770-21bc-11ea-a13a-137349068a90,1,2
984eb9cc-21bc-11ea-a13a-137349068a90,1,2
984ec12e-21bc-11ea-a13a-137349068a90,1,71
984ec12e-21bc-11ea-a13a-137349068a90,2,71
984ec12e-21bc-11ea-a13a-137349068a90,3,71
984ee1fe-21bc-11ea-a13a-137349068a90,1,115
984ee1fe-21bc-11ea-a13a-137349068a90,2,115
984ee8e8-21bc-11ea-a13a-137349068a90,1,372
984ef3a6-21bc-11ea-a13a-137349068a90,1,372
984f04ae-21bc-11ea-a13a-137349068a90,1,372
984f081e-21bc-11ea-a13a-137349068a90,1,372
984f0efe-21bc-11ea-a13a-137349068a90,1,6
984f2060-21bc-11ea-a13a-137349068a90,1,376
984f2060-21bc-11ea-a13a-137349068a90,2,376
984f2e2a-21bc-11ea-a13a-137349068a90,1,71
984f2e2a-21bc-11ea-a13a-137349068a90,2,71
984f2e2a-21bc-11ea-a13a-137349068a90,3,71
984f437e-21bc-11ea-a13a-137349068a90,1,71
984f46e4-21bc-11ea-a13a-137349068a90,1,2
984f4db0-21bc-11ea-a13a-137349068a90,1,2
984f4db0-21bc-11ea-a13a-137349068a90,2,2
984f585a-21bc-11ea-a13a-137349068a90,1,258
984f585a-21bc-11ea-a13a-137349068a90,2,258
984f585a-21bc-11ea-a13a-137349068a90,3,258
984f585a-21bc-11ea-a13a-137349068a90,4,258
984f626e-21bc-11ea-a13a-137349068a90,1,112
984f65de-21bc-11ea-a13a-137349068a90,1,374
984f6a2a-21bc-11ea-a13a-137349068a90,1,372
984f6dc2-21bc-11ea-a13a-137349068a90,1,118
984f7f74-21bc-11ea-a13a-137349068a90,1,101
984f8d02-21bc-11ea-a13a-137349068a90,1,2
984f8d02-21bc-11ea-a13a-137349068a90,2,2
984f8d02-21bc-11ea-a13a-137349068a90,3,2
984f8d02-21bc-11ea-a13a-137349068a90,4,2
984f8d02-21bc-11ea-a13a-137349068a90,5,2
984f8d02-21bc-11ea-a13a-137349068a90,6,2
984f8d02-21bc-11ea-a13a-137349068a90,7,2
984f8d02-21bc-11ea-a13a-137349068a90,8,2
984f8d02-21bc-11ea-a13a-137349068a90,9,2
984f945a-21bc-11ea-a13a-137349068a90,1,380
984f9f04-21bc-11ea-a13a-137349068a90,1,376
984fa2ce-21bc-11ea-a13a-137349068a90,1,96
984fa2ce-21bc-11ea-a13a-137349068a90,2,96
984fa2ce-21bc-11ea-a13a-137349068a90,3,96
984fcfec-21bc-11ea-a13a-137349068a90,1,115
984fd7c6-21bc-11ea-a13a-137349068a90,1,145
984fdbd6-21bc-11ea-a13a-137349068a90,1,372
984fdbd6-21bc-11ea-a13a-137349068a90,2,372
984fdfb4-21bc-11ea-a13a-137349068a90,1,3
984fe37e-21bc-11ea-a13a-137349068a90,1,566
984ffa08-21bc-11ea-a13a-137349068a90,1,316
984ffa08-21bc-11ea-a13a-137349068a90,2,316
984ffdbe-21bc-11ea-a13a-137349068a90,1,10
9850098a-21bc-11ea-a13a-137349068a90,1,10
98500d36-21bc-11ea-a13a-137349068a90,1,376
985014d4-21bc-11ea-a13a-137349068a90,1,2
985014d4-21bc-11ea-a13a-137349068a90,2,2
9850189e-21bc-11ea-a13a-137349068a90,1,258
98501c72-21bc-11ea-a13a-137349068a90,1,96
98501c72-21bc-11ea-a13a-137349068a90,2,96
9850336a-21bc-11ea-a13a-137349068a90,1,96
9850336a-21bc-11ea-a13a-137349068a90,2,96
9850336a-21bc-11ea-a13a-137349068a90,3,96
985049d6-21bc-11ea-a13a-137349068a90,1,372
985051b0-21bc-11ea-a13a-137349068a90,1,374
985051b0-21bc-11ea-a13a-137349068a90,2,374
98505d54-21bc-11ea-a13a-137349068a90,1,86
98505d54-21bc-11ea-a13a-137349068a90,2,86
98505d54-21bc-11ea-a13a-137349068a90,3,86
98505d54-21bc-11ea-a13a-137349068a90,4,86
98506128-21bc-11ea-a13a-137349068a90,1,96
98506128-21bc-11ea-a13a-137349068a90,2,96
98506128-21bc-11ea-a13a-137349068a90,3,96
98506128-21bc-11ea-a13a-137349068a90,4,96
98506128-21bc-11ea-a13a-137349068a90,5,96
98506c90-21bc-11ea-a13a-137349068a90,1,258
98506c90-21bc-11ea-a13a-137349068a90,2,258
98506c90-21bc-11ea-a13a-137349068a90,3,258
98506c90-21bc-11ea-a13a-137349068a90,4,258
98506c90-21bc-11ea-a13a-137349068a90,5,258
9850741a-21bc-11ea-a13a-137349068a90,1,71
9850741a-21bc-11ea-a13a-137349068a90,2,71
9850741a-21bc-11ea-a13a-137349068a90,3,71
9850741a-21bc-11ea-a13a-137349068a90,4,71
9850741a-21bc-11ea-a13a-137349068a90,5,71
98507fd2-21bc-11ea-a13a-137349068a90,1,71
98507fd2-21bc-11ea-a13a-137349068a90,2,71
98507fd2-21bc-11ea-a13a-137349068a90,3,71
98507fd2-21bc-11ea-a13a-137349068a90,4,71
98507fd2-21bc-11ea-a13a-137349068a90,5,71
98507fd2-21bc-11ea-a13a-137349068a90,6,71
98507fd2-21bc-11ea-a13a-137349068a90,7,71
98507fd2-21bc-11ea-a13a-137349068a90,8,71
98507fd2-21bc-11ea-a13a-137349068a90,9,71
98507fd2-21bc-11ea-a13a-137349068a90,10,71
98507fd2-21bc-11ea-a13a-137349068a90,11,71
98508428-21bc-11ea-a13a-137349068a90,1,71
98508428-21bc-11ea-a13a-137349068a90,2,71
98508428-21bc-11ea-a13a-137349068a90,3,71
98509ab2-21bc-11ea-a13a-137349068a90,1,8
9850a64c-21bc-11ea-a13a-137349068a90,1,3
9850adf4-21bc-11ea-a13a-137349068a90,1,380
9850b948-21bc-11ea-a13a-137349068a90,1,371
9850bcea-21bc-11ea-a13a-137349068a90,1,374
9850c0c8-21bc-11ea-a13a-137349068a90,1,10
9850c4ce-21bc-11ea-a13a-137349068a90,1,317
9850d81a-21bc-11ea-a13a-137349068a90,1,317
9850f048-21bc-11ea-a13a-137349068a90,1,91
98510254-21bc-11ea-a13a-137349068a90,1,317
98513a80-21bc-11ea-a13a-137349068a90,1,372
98513a80-21bc-11ea-a13a-137349068a90,2,372
98513e18-21bc-11ea-a13a-137349068a90,1,422
98514778-21bc-11ea-a13a-137349068a90,1,72
98514778-21bc-11ea-a13a-137349068a90,2,72
9851545c-21bc-11ea-a13a-137349068a90,1,50
9851579a-21bc-11ea-a13a-137349068a90,1,378
9851579a-21bc-11ea-a13a-137349068a90,2,378
98515ad8-21bc-11ea-a13a-137349068a90,1,317
985161ae-21bc-11ea-a13a-137349068a90,1,26
985168ac-21bc-11ea-a13a-137349068a90,1,379
98516bcc-21bc-11ea-a13a-137349068a90,1,90
98517266-21bc-11ea-a13a-137349068a90,1,372
98517266-21bc-11ea-a13a-137349068a90,2,372
985186de-21bc-11ea-a13a-137349068a90,1,374
985197dc-21bc-11ea-a13a-137349068a90,1,115
98519aa2-21bc-11ea-a13a-137349068a90,1,354
9851a4c0-21bc-11ea-a13a-137349068a90,1,380
9851a808-21bc-11ea-a13a-137349068a90,1,422
9851ab50-21bc-11ea-a13a-137349068a90,1,372
9851aefc-21bc-11ea-a13a-137349068a90,1,71
9851b294-21bc-11ea-a13a-137349068a90,1,10
9851bec4-21bc-11ea-a13a-137349068a90,1,371
9851d49a-21bc-11ea-a13a-137349068a90,1,110
9851d81e-21bc-11ea-a13a-137349068a90,1,380
9851de7c-21bc-11ea-a13a-137349068a90,1,317
9851f79a-21bc-11ea-a13a-137349068a90,1,243
9851faba-21bc-11ea-a13a-137349068a90,1,139
98520460-21bc-11ea-a13a-137349068a90,1,245
98520460-21bc-11ea-a13a-137349068a90,2,245
98520a50-21bc-11ea-a13a-137349068a90,1,317
9852140a-21bc-11ea-a13a-137349068a90,1,116
98521a4a-21bc-11ea-a13a-137349068a90,1,379
9852203a-21bc-11ea-a13a-137349068a90,1,256
9852203a-21bc-11ea-a13a-137349068a90,2,256
985229d6-21bc-11ea-a13a-137349068a90,1,145
98522cd8-21bc-11ea-a13a-137349068a90,1,111
985242d6-21bc-11ea-a13a-137349068a90,1,71
985242d6-21bc-11ea-a13a-137349068a90,2,71
985242d6-21bc-11ea-a13a-137349068a90,3,71
985242d6-21bc-11ea-a13a-137349068a90,4,71
985245ce-21bc-11ea-a13a-137349068a90,1,111
985248f8-21bc-11ea-a13a-137349068a90,1,91
98524f74-21bc-11ea-a13a-137349068a90,1,90
98524f74-21bc-11ea-a13a-137349068a90,2,90
98524f74-21bc-11ea-a13a-137349068a90,3,90
98524f74-21bc-11ea-a13a-137349068a90,4,90
98524f74-21bc-11ea-a13a-137349068a90,5,90
98524f74-21bc-11ea-a13a-137349068a90,6,90
98524f74-21bc-11ea-a13a-137349068a90,7,90
98524f74-21bc-11ea-a13a-137349068a90,8,90
9852588e-21bc-11ea-a13a-137349068a90,1,0
98525b9a-21bc-11ea-a13a-137349068a90,1,96
98525e92-21bc-11ea-a13a-137349068a90,1,104
98526bbc-21bc-11ea-a13a-137349068a90,1,317
98526ec8-21bc-11ea-a13a-137349068a90,1,2
98526ec8-21bc-11ea-a13a-137349068a90,2,2
98526ec8-21bc-11ea-a13a-137349068a90,3,2
98528160-21bc-11ea-a13a-137349068a90,1,374
98529150-21bc-11ea-a13a-137349068a90,1,317
9852a83e-21bc-11ea-a13a-137349068a90,1,374
9852ab7c-21bc-11ea-a13a-137349068a90,1,374
9852afbe-21bc-11ea-a13a-137349068a90,1,259
9852b482-21bc-11ea-a13a-137349068a90,1,372
9852b7e8-21bc-11ea-a13a-137349068a90,1,559
9852bf04-21bc-11ea-a13a-137349068a90,1,96
9852bf04-21bc-11ea-a13a-137349068a90,2,96
9852bf04-21bc-11ea-a13a-137349068a90,3,96
9852bf04-21bc-11ea-a13a-137349068a90,4,96
9852c9b8-21bc-11ea-a13a-137349068a90,1,10
9852cce2-21bc-11ea-a13a-137349068a90,1,96
9852cce2-21bc-11ea-a13a-137349068a90,2,96
9852fd02-21bc-11ea-a13a-137349068a90,1,71
9852fd02-21bc-11ea-a13a-137349068a90,2,71
9852fd02-21bc-11ea-a13a-137349068a90,3,71
985300a4-21bc-11ea-a13a-137349068a90,1,256
985300a4-21bc-11ea-a13a-137349068a90,2,256
9853077a-21bc-11ea-a13a-137349068a90,1,12
98530ad6-21bc-11ea-a13a-137349068a90,1,110
98531896-21bc-11ea-a13a-137349068a90,1,320
9853225a-21bc-11ea-a13a-137349068a90,1,96
985328cc-21bc-11ea-a13a-137349068a90,1,376
98532eda-21bc-11ea-a13a-137349068a90,1,90
985348c0-21bc-11ea-a13a-137349068a90,1,74
985359d2-21bc-11ea-a13a-137349068a90,1,10
98535cf2-21bc-11ea-a13a-137349068a90,1,8
98535cf2-21bc-11ea-a13a-137349068a90,2,8
98536094-21bc-11ea-a13a-137349068a90,1,317
985363e6-21bc-11ea-a13a-137349068a90,1,110
985363e6-21bc-11ea-a13a-137349068a90,2,110
98536d82-21bc-11ea-a13a-137349068a90,1,101
985370d4-21bc-11ea-a13a-137349068a90,1,374
9853845c-21bc-11ea-a13a-137349068a90,1,374
9853845c-21bc-11ea-a13a-137349068a90,2,374
9853917c-21bc-11ea-a13a-137349068a90,1,371
98539e4c-21bc-11ea-a13a-137349068a90,1,6
9853aad6-21bc-11ea-a13a-137349068a90,1,317
9853b788-21bc-11ea-a13a-137349068a90,1,317
9853b788-21bc-11ea-a13a-137349068a90,2,317
9853c7f0-21bc-11ea-a13a-137349068a90,1,78
9853dc22-21bc-11ea-a13a-137349068a90,1,372
9853df60-21bc-11ea-a13a-137349068a90,1,8
9853df60-21bc-11ea-a13a-137349068a90,2,8
9853e906-21bc-11ea-a13a-137349068a90,1,111
9853ec62-21bc-11ea-a13a-137349068a90,1,317
985408e6-21bc-11ea-a13a-137349068a90,1,317
